FINEORG,20210302,2345.9,2379.2,2327.1,2360.05,65174
FINPIPE,20210302,623.05,640,623.05,634.95,122778
FLEXITUFF,20210302,26.45,26.45,23.95,23.95,13719
FLFL,20210302,78.95,79,77.85,78,215407
FLUOROCHEM,20210302,579.4,583.35,566.5,572.75,12080
FMGOETZE,20210302,305,313.2,304.25,307.2,20069
FMNL,20210302,17.7,17.85,17.5,17.65,37900
FORCEMOT,20210302,1328.4,1328.4,1292.4,1311.55,22653
FORTIS,20210302,172.5,179.9,169.55,175.55,4919780
FOSECOIND,20210302,1219.65,1245,1219.65,1229.1,924
FRETAIL,20210302,69.4,70,69,69.1,2233424
FSC,20210302,92.95,93.35,91.05,91.85,107281
FSL,20210302,100.25,102.9,99.9,101,3118919
G5,20210302,47.1,47.1,47.08,47.08,599
GABRIEL,20210302,117,122,116.55,119.5,677699
GAEL,20210302,132.9,136.7,128,134.55,443107
GAIL,20210302,145.45,146.9,143.6,144.8,16832869
GAL,20210302,2.5,2.55,2.35,2.45,55889
GALAXYSURF,20210302,2370,2436,2305,2328.8,76304
GALLANTT,20210302,51.5,51.5,49.2,49.4,58455
GALLISPAT,20210302,41.3,41.3,38.9,39.45,43822
GAMMNINFRA,20210302,0.8,0.8,0.75,0.8,4178433
GANDHITUBE,20210302,265.85,293.25,264,281.9,26393
GANECOS,20210302,628,635.9,613.05,617.3,30152
GANESHHOUC,20210302,60,61.7,56,60.55,190481
